filepath,instrument_label,context_label,sample_rate,duration_sec,is_augmented,original_file
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S1.mp3,Bombo,NEITHER,44100,1.0448979591836736,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S1.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S2.mp3,Bombo,NEITHER,44100,1.0710204081632653,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S3.mp3,Bombo,NEITHER,44100,1.0710204081632653,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S3.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S4.mp3,Bombo,NEITHER,44100,1.1493877551020408,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S4.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S5.mp3,Bombo,NEITHER,44100,1.0710204081632653,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S5.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S1.mp3,Bombo,NEITHER,44100,0.6791836734693878,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S1.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S2.mp3,Bombo,NEITHER,44100,0.7314285714285714,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S3.mp3,Bombo,NEITHER,44100,0.8881632653061224,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S3.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S4.mp3,Bombo,NEITHER,44100,0.966530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S4.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3,Bombo,NEITHER,44100,1.1755102040816328,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S6.mp3,Bombo,NEITHER,44100,1.1755102040816328,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S6.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S1.mp3,Bombo,NEITHER,44100,0.966530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S1.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S2.mp3,Bombo,NEITHER,44100,0.966530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S3.mp3,Bombo,NEITHER,44100,0.9926530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S3.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S4.mp3,Bombo,NEITHER,44100,1.0710204081632653,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S4.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S5.mp3,Bombo,NEITHER,44100,0.966530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S5.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S6.mp3,Bombo,NEITHER,44100,1.1493877551020408,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S6.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S1.mp3,Bombo,NEITHER,44100,0.966530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S1.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S2.mp3,Bombo,NEITHER,44100,0.9926530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S3.mp3,Bombo,NEITHER,44100,0.9926530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S3.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S4.mp3,Bombo,NEITHER,44100,0.9926530612244898,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S4.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S5.mp3,Bombo,NEITHER,44100,1.0971428571428572,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S5.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S6.mp3,Bombo,NEITHER,44100,1.0971428571428572,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S6.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE1_Repike.mp3,Bombo,ENSEMBLE,44100,15.960816326530612,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE1_Repike.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE2_Malakalaka.mp3,Bombo,ENSEMBLE,44100,18.964897959183677,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE2_Malakalaka.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE2_Malakalaka2.mp3,Bombo,ENSEMBLE,44100,16.013061224489796,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE2_Malakalaka2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE3_Repike2.mp3,Bombo,ENSEMBLE,44100,15.568979591836737,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE3_Repike2.mp3
input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE4_Malaka.mp3,Bombo,ENSEMBLE,44100,15.856326530612243,False,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_ENSEMBLE4_Malaka.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S3_aug_0.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S1_aug_1.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S1_aug_2.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S4_aug_3.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S2_aug_4.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S2_aug_5.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S3_aug_6.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S4_aug_7.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S3_aug_8.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S3_aug_9.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S5_aug_10.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S5_aug_11.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S4_aug_12.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S6_aug_13.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S6.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S3_aug_14.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S1_aug_15.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S3_aug_16.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S4_aug_17.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S1_aug_18.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S4_aug_19.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S6_aug_20.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S6.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S6_aug_21.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S6.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S2_aug_22.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S2_aug_23.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S4_aug_24.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S5_aug_25.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S5_aug_26.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S5_aug_27.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S2_aug_28.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S4_aug_29.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S4.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S5_aug_30.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S3_aug_31.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S3.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S6_aug_32.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S6.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S2_aug_33.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P2_S5_aug_34.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P2_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S5_aug_35.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S5.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P4_S2_aug_36.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P4_S2.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S1_aug_37.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S6_aug_38.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S6.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S1_aug_39.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P1_S1_aug_40.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P1_S1.mp3
augmented_balanced\Bombo\PDN_ATA_Bombo_N0_P3_S3_aug_41.wav,Bombo,NEITHER,44100,5.0,True,input\PAMANA_Dataset\Visayas\Bombo_audios\Bombo_audios\PDN_ATA_Bombo_N0_P3_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S1.mp3,Faglung,NEITHER,44100,4.25795918367347,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S1.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S2.mp3,Faglung,NEITHER,44100,4.83265306122449,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S2.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S3.mp3,Faglung,NEITHER,44100,4.83265306122449,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S4.mp3,Faglung,NEITHER,44100,4.075102040816327,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S4.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S5.mp3,Faglung,NEITHER,44100,5.0416326530612245,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S5.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S6.mp3,Faglung,NEITHER,44100,4.83265306122449,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N1_P1_S6.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S1.mp3,Faglung,NEITHER,44100,4.388571428571429,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S1.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S2.mp3,Faglung,NEITHER,44100,5.0416326530612245,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S2.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S3.mp3,Faglung,NEITHER,44100,4.702040816326531,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S4.mp3,Faglung,NEITHER,44100,4.858775510204081,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S4.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3,Faglung,NEITHER,44100,5.093877551020408,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S5.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S6.mp3,Faglung,NEITHER,44100,4.12734693877551,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S6.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S7.mp3,Faglung,NEITHER,44100,4.022857142857143,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N2_P1_S7.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S1.mp3,Faglung,NEITHER,44100,5.093877551020408,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S1.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S2.mp3,Faglung,NEITHER,44100,6.060408163265306,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S2.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S3.mp3,Faglung,NEITHER,44100,4.702040816326531,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S4.mp3,Faglung,NEITHER,44100,5.459591836734694,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S4.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S5.mp3,Faglung,NEITHER,44100,5.877551020408164,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S5.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S6.mp3,Faglung,NEITHER,44100,5.276734693877551,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S6.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S7.mp3,Faglung,NEITHER,44100,5.564081632653061,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S7.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S8.mp3,Faglung,NEITHER,44100,5.929795918367347,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N3_P1_S8.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S1.mp3,Faglung,NEITHER,44100,5.98204081632653,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S1.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S2.mp3,Faglung,NEITHER,44100,5.250612244897959,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S2.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S3.mp3,Faglung,NEITHER,44100,4.54530612244898,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S4.mp3,Faglung,NEITHER,44100,4.571428571428571,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S4.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S5.mp3,Faglung,NEITHER,44100,5.198367346938776,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S5.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S6.mp3,Faglung,NEITHER,44100,4.649795918367347,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N4_P1_S6.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S1.mp3,Faglung,NEITHER,44100,5.485714285714286,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S1.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S2.mp3,Faglung,NEITHER,44100,5.250612244897959,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S2.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S3.mp3,Faglung,NEITHER,44100,4.806530612244898,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S3.mp3
input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S4.mp3,Faglung,NEITHER,44100,4.728163265306122,False,input\PAMANA_Dataset\Mindanao\Faglung_audios\Faglung_audios\ILGN_BLN_Faglung_N5_P1_S4.mp3
