filepath,instrument_label,context_label,sample_rate,duration_sec,is_augmented,original_file
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S9_aug_33.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S9.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S4_aug_34.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N9_P1_S1_aug_35.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S1_aug_36.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N7_P1_S4_aug_37.wav,Gabbang,NEITHER,44100,1.2016326530612245,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N7_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N9_P1_S2_aug_38.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N11_P1_S3_aug_39.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N11_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S2_aug_40.wav,Gabbang,NEITHER,44100,0.8881632653061224,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N7_P1_S6_aug_41.wav,Gabbang,NEITHER,44100,1.3844897959183673,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N7_P1_S6.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S3_aug_42.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N11_P1_S1_aug_43.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N11_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N7_P1_S5_aug_44.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N7_P1_S5.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S3_aug_45.wav,Gabbang,NEITHER,44100,1.3322448979591837,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S3_aug_46.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S1_aug_47.wav,Gabbang,NEITHER,44100,1.1755102040816328,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S2_aug_48.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S4_aug_49.wav,Gabbang,NEITHER,44100,1.2016326530612245,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S3_aug_50.wav,Gabbang,NEITHER,44100,1.3322448979591837,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S4_aug_51.wav,Gabbang,NEITHER,44100,1.2016326530612245,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S1_aug_52.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S3_aug_53.wav,Gabbang,NEITHER,44100,1.0448979591836736,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S1_aug_54.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S2_aug_55.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S2_aug_56.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N1_P1_S2_aug_57.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N1_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S6_aug_58.wav,Gabbang,NEITHER,44100,1.28,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S6.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S5_aug_59.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S5.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S7_aug_60.wav,Gabbang,NEITHER,44100,1.0710204081632653,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S7.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S3_aug_61.wav,Gabbang,NEITHER,44100,1.3322448979591837,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S4_aug_62.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S1_aug_63.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S1_aug_64.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S3_aug_65.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S1_aug_66.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S6_aug_67.wav,Gabbang,NEITHER,44100,1.28,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S6.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N12_P1_S5_aug_68.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N12_P1_S5.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S1_aug_69.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S3_aug_70.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S2_aug_71.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S1_aug_72.wav,Gabbang,NEITHER,44100,0.9142857142857143,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S1_aug_73.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S1_aug_74.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S4_aug_75.wav,Gabbang,NEITHER,44100,0.7575510204081632,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S7_aug_76.wav,Gabbang,NEITHER,44100,1.0710204081632653,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S7.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S1_aug_77.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S2_aug_78.wav,Gabbang,NEITHER,44100,0.8881632653061224,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S3_aug_79.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S2_aug_80.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S3_aug_81.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N6_P1_S1_aug_82.wav,Gabbang,NEITHER,44100,1.4889795918367348,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N6_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S5_aug_83.wav,Gabbang,NEITHER,44100,0.809795918367347,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S5.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S1_aug_84.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N6_P1_S2_aug_85.wav,Gabbang,NEITHER,44100,1.3061224489795917,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N6_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S8_aug_86.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S8.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N12_P1_S4_aug_87.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N12_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S3_aug_88.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N6_P1_S2_aug_89.wav,Gabbang,NEITHER,44100,1.3061224489795917,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N6_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S2_aug_90.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S2_aug_91.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S2_aug_92.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N7_P1_S1_aug_93.wav,Gabbang,NEITHER,44100,1.3322448979591837,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N7_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S3_aug_94.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N6_P1_S1_aug_95.wav,Gabbang,NEITHER,44100,1.4889795918367348,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N6_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S4_aug_96.wav,Gabbang,NEITHER,44100,1.2016326530612245,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S4_aug_97.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N3_P1_S2_aug_98.wav,Gabbang,NEITHER,44100,1.906938775510204,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N3_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S10_aug_99.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S10.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S4_aug_100.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N9_P1_S2_aug_101.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S2_aug_102.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S2_aug_103.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N9_P1_S2_aug_104.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N16_P1_S10_aug_105.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N16_P1_S10.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S2_aug_106.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N6_P1_S2_aug_107.wav,Gabbang,NEITHER,44100,1.3061224489795917,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N6_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S3_aug_108.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S2_aug_109.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S6_aug_110.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S6.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N2_P1_S5_aug_111.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N2_P1_S5.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S4_aug_112.wav,Gabbang,NEITHER,44100,0.7575510204081632,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S6_aug_113.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S6.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N1_P1_S2_aug_114.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N1_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N11_P1_S2_aug_115.wav,Gabbang,NEITHER,44100,0.9926530612244898,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N11_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N3_P1_S2_aug_116.wav,Gabbang,NEITHER,44100,1.906938775510204,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N3_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N15_P1_S4_aug_117.wav,Gabbang,NEITHER,44100,1.0448979591836736,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N15_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N10_P1_S3_aug_118.wav,Gabbang,NEITHER,44100,1.0448979591836736,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N10_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S3_aug_119.wav,Gabbang,NEITHER,44100,0.7053061224489796,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N11_P1_S4_aug_120.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N11_P1_S4.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N8_P1_S1_aug_121.wav,Gabbang,NEITHER,44100,1.253877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N8_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S3_aug_122.wav,Gabbang,NEITHER,44100,0.7053061224489796,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S3_aug_123.wav,Gabbang,NEITHER,44100,1.0187755102040816,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N13_P1_S2_aug_124.wav,Gabbang,NEITHER,44100,1.123265306122449,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N13_P1_S2.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N11_P1_S1_aug_125.wav,Gabbang,NEITHER,44100,1.1493877551020408,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N11_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N9_P1_S1_aug_126.wav,Gabbang,NEITHER,44100,1.0971428571428572,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N9_P1_S1.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N4_P1_S3_aug_127.wav,Gabbang,NEITHER,44100,1.4106122448979592,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N4_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N14_P1_S3_aug_128.wav,Gabbang,NEITHER,44100,0.7053061224489796,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N14_P1_S3.mp3
augmented\full\Gabbang\ILGN_TSG_Gabbang_N5_P1_S2_aug_129.wav,Gabbang,NEITHER,44100,1.3061224489795917,True,input\full\Gabbang_audios\Gabbang_audios\ILGN_TSG_Gabbang_N5_P1_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0 _S2.mp3,Gangsa,NEITHER,48000,2.04,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0 _S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0_S1.mp3,Gangsa,NEITHER,48000,2.088,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0_S3.mp3,Gangsa,NEITHER,48000,2.76,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P1_N0_S3.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P2_N0_S1.mp3,Gangsa,NEITHER,48000,0.696,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P2_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P2_N0_S2.mp3,Gangsa,NEITHER,48000,0.432,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P2_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P3_N0_S1.mp3,Gangsa,NEITHER,48000,0.456,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P3_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P3_N0_S2.mp3,Gangsa,NEITHER,48000,0.528,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P3_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S1.mp3,Gangsa,NEITHER,48000,1.104,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S2.mp3,Gangsa,NEITHER,48000,1.08,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S3.mp3,Gangsa,NEITHER,48000,1.08,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P4_N0_S3.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P5_N0_S1.mp3,Gangsa,NEITHER,48000,0.384,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P5_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P5_N0_S2.mp3,Gangsa,NEITHER,48000,0.432,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P5_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P6_N0_S1.mp3,Gangsa,NEITHER,48000,0.456,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P6_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P6_N0_S2.mp3,Gangsa,NEITHER,48000,0.408,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_20_P6_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S1.mp3,Gangsa,NEITHER,48000,2.088,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S2.mp3,Gangsa,NEITHER,48000,2.016,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S3.mp3,Gangsa,NEITHER,48000,2.424,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P1_N0_S3.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P2_N0_S1.mp3,Gangsa,NEITHER,48000,0.672,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P2_N0_S1.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P2_N0_S2.mp3,Gangsa,NEITHER,48000,0.72,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P2_N0_S2.mp3
input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P3_N0_S1.mp3,Gangsa,NEITHER,48000,0.744,False,input\full\Gangsa_audios\Gangsa_audios\Bnt_Gangsa_21_P3_N0_S1.mp3
