filepath,instrument_label,context_label,is_augmented,original_file,sample_rate,meta_sample_rate,duration_sec,meta_duration,rms_energy,zcr,spectral_centroid,spectral_bandwidth,rolloff,spectral_flatness,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P1_S5_aug_15.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P1_S5.mp3,44100,44100,5.851428571428571,5.851428571428571,0.028319946,0.4039710318688119,10311.370854590416,6552.82297743482,18389.611308787127,0.40196085,-239.84604,6.0390186,9.195617,6.1585326,3.1691568,1.0033462,-0.6153887,-2.114711,-3.8101873,-5.378419,-6.185653,-6.1611977,-4.745377
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P3_S3_aug_16.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P3_S3.mp3,44100,44100,2.455510204081633,2.455510204081633,0.026246257,0.27470426739386794,7944.494077862426,5882.514483286809,15326.358895931604,0.08026228,-317.45895,32.48763,12.654364,19.719864,-2.2004738,9.538152,-7.844754,5.363218,-12.227057,-0.28463942,-17.155476,-4.3455763,-18.515099
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P3_S3_aug_17.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P3_S3.mp3,44100,44100,2.455510204081633,2.455510204081633,0.04104608,0.37222002137382076,10049.952105698909,6638.378558639126,18299.46450287441,0.3792629,-203.19852,12.443919,12.768401,7.3457394,3.0217228,0.6001588,-1.8009995,-4.1150274,-6.098565,-7.8505917,-9.155673,-8.77524,-6.2537584
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S5_aug_18.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S5.mp3,44100,44100,3.474285714285714,3.474285714285714,0.019784741,0.32560384114583335,9065.640149703619,6154.402993205039,16742.13720703125,0.12759672,-287.57077,16.523615,8.8276205,15.389043,1.774303,7.744746,-4.934825,2.2019951,-9.233602,-1.0402335,-11.641721,-2.8392203,-12.266487
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S6_aug_19.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S6.mp3,44100,44100,3.1085714285714285,3.1085714285714285,0.020684281,0.26298682369402987,8209.587956445559,6047.718898325781,15622.017476096082,0.34198812,-378.51785,23.751688,19.915379,11.730214,4.592412,0.90072167,-1.6193415,-4.18595,-7.0876937,-9.7314,-11.402548,-11.051658,-8.400615
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S1_aug_20.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S1.mp3,44100,44100,3.082448979591837,3.082448979591837,0.013436854,0.44408261865601506,10575.695140051685,6422.911847272896,18420.360043174343,0.431118,-274.2566,0.37189662,-0.12294382,1.7600775,-0.87569326,-1.2892976,-0.21575864,-1.8072616,-4.2178283,-5.7520623,-5.730042,-3.4478943,-0.007835532
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P3_S2_aug_21.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P3_S2.mp3,44100,44100,2.455510204081633,2.455510204081633,0.01160153,0.23393508623231132,7769.873132830778,6146.012026354587,14836.986383402123,0.25393844,-487.0778,35.916874,24.400642,9.953845,2.2342114,-1.1944044,-4.699241,-8.611892,-13.529765,-16.100477,-15.159561,-10.753467,-4.526475
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S6_aug_22.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S6.mp3,44100,44100,3.7877551020408164,3.787755102040816,0.0048384536,0.42290233180428133,9854.433405073001,6033.140407534482,17175.725702408257,0.279099,-392.80618,6.1271467,-2.6835456,3.7615328,-2.6654015,3.3276875,-0.73288053,1.3287064,-2.461875,-1.4514321,-7.7824283,-3.7042189,-5.961213
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S6_aug_23.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S6.mp3,44100,44100,3.7877551020408164,3.787755102040816,0.006426378,0.031585973337155966,2172.0336087923574,3583.6638797448372,4524.672537987385,0.071656756,-627.30206,88.17665,26.912025,24.705177,3.5763204,9.664788,6.922481,7.201185,4.015884,-2.575152,-11.2641,-12.366982,-10.733969
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S1_aug_24.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S1.mp3,44100,44100,3.082448979591837,3.082448979591837,0.0127531495,0.4439174107142857,10559.644501009801,6410.67989424499,18366.769891036183,0.42775384,-279.775,0.46312743,0.09806544,1.8566762,-0.9776558,-1.3973179,-0.66199946,-1.6775284,-4.182103,-5.624232,-6.4078064,-3.0626872,1.236332
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S2_aug_25.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S2.mp3,44100,44100,1.906938775510204,1.906938775510204,0.008050264,0.017314749053030303,1527.7936452940532,3149.6968662410723,2717.098721590909,0.0031110158,-612.53076,80.76095,52.27793,26.818333,12.164117,5.2005577,-1.0078874,-7.707945,-15.046137,-18.995897,-18.571644,-13.11945,-5.8354173
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P1_S3_aug_26.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P1_S3.mp3,44100,44100,6.060408163265306,6.060408163265306,0.04874515,0.39173693684273425,10203.209707080205,6556.782279554296,18286.05373521152,0.3296811,-201.61751,3.9987,7.5969734,5.2191606,2.683884,0.030198107,-2.0521593,-4.130907,-5.626239,-6.294374,-6.1590514,-3.8778622,-1.5001475
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S5_aug_27.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S5.mp3,44100,44100,2.84734693877551,2.84734693877551,0.0024877894,0.037164951727642274,2955.231799100151,4546.397996847847,6731.051710175305,0.0027361598,-711.18536,101.46545,23.02826,23.390669,0.2004449,13.651706,6.800784,2.272918,-9.760966,-18.493462,-24.455698,-11.863453,-4.314456
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S5_aug_28.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S5.mp3,44100,44100,3.474285714285714,3.474285714285714,0.020915203,0.3448404947916667,9907.079258299216,6672.09274017823,18206.1796875,0.2861504,-278.81558,10.414696,13.338608,8.968897,4.148913,-0.2578427,-3.6799939,-5.82406,-8.00453,-8.992071,-8.389701,-5.8094935,-3.2073338
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S6_aug_29.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S6.mp3,44100,44100,3.7877551020408164,3.787755102040816,0.0077167433,0.40068926796636084,8876.535453653598,5389.193980526942,15420.144065366972,0.08001579,-341.22403,25.734022,-21.655155,23.615294,-22.44493,21.052116,-19.589945,20.198864,-19.345211,18.579418,-21.353273,13.523356,-21.443882
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P3_S1_aug_30.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P3_S1.mp3,44100,44100,1.8024489795918368,1.8024489795918368,0.032401558,0.019556290064102564,1270.6716459843583,2781.7943288123965,1600.2206655649038,0.0002918988,-486.9239,79.92723,46.094944,20.554003,7.7491417,2.0235608,-4.7591844,-12.322815,-19.207045,-20.818064,-16.769423,-8.540756,-1.095192
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P5_S2_aug_31.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P5_S2.mp3,44100,44100,4.7542857142857144,4.754285714285714,0.009778937,0.42922541920731705,9837.329799534105,5869.322491660773,16957.449980945123,0.5531712,-334.57358,-0.16176727,-1.2697734,1.7180703,0.603255,-0.5907653,-0.7696924,0.07615911,-1.0192513,-2.3361459,-2.1881874,-2.1661298,-1.4337547
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P4_S5_aug_32.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P4_S5.mp3,44100,44100,2.84734693877551,2.84734693877551,0.0044906037,0.041754001524390245,2899.5715845582736,4412.682596471436,6536.990282012195,0.0028312537,-659.01166,102.385574,23.52946,22.201477,1.2023857,14.580618,6.1388526,0.30559644,-12.432443,-20.241835,-21.630651,-6.4351954,0.78670394
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S3_aug_33.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S3.mp3,44100,44100,2.220408163265306,2.220408163265306,0.05401707,0.36105092366536456,9851.16429605102,6630.331259940689,18127.25601196289,0.34675226,-192.31921,12.390487,12.877633,7.470961,2.2851906,-0.66437465,-3.352534,-5.5169415,-7.488177,-9.195151,-9.389247,-7.812758,-4.1676087
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P3_S1_aug_34.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P3_S1.mp3,44100,44100,1.8024489795918368,1.8024489795918368,0.027320638,0.31270658052884615,8994.563514068852,6562.004689530177,17126.62635216346,0.3210234,-328.02783,24.856356,21.432554,12.641049,5.4130425,0.80285984,-2.2387679,-4.4126563,-7.4132986,-11.173656,-12.515656,-11.618028,-9.015749
augmented_balanced_same_dur\Agung (Panay Bukidnon)\RXS_PNY_Agung_N0_P2_S5_aug_35.wav,Agung (Panay Bukidnon),NEITHER,True,input\PAMANA_Dataset\Visayas\Agung (Panay Bukidnon)_audios\Agung (Panay Bukidnon)_audios\RXS_PNY_Agung_N0_P2_S5.mp3,44100,44100,3.474285714285714,3.474285714285714,0.020781524,0.01587890625,1310.8846527251108,2519.165571005029,2590.80322265625,0.051350802,-512.76794,72.581345,50.78013,28.937897,14.3344145,7.020092,3.2804089,-0.0044777426,-4.1876597,-9.020417,-13.01688,-14.445045,-12.486066
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S1.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S1.mp3,44100,44100,3.813877551020408,3.813877551020408,0.0068035284,0.045948898176291796,2298.611430835336,3268.431047693339,4502.33751662234,0.0054826806,-628.50464,51.33645,34.489307,17.266201,3.5566907,-4.6352654,-9.042891,-10.334812,-10.769721,-11.551886,-13.00744,-15.109874,-15.841431
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S2.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S2.mp3,44100,44100,3.866122448979592,3.866122448979592,0.0048015965,0.08091434318862276,3230.9467802697695,3665.034173924193,6104.856497941617,0.009069011,-666.3706,47.593853,33.38093,17.360767,4.1778903,-4.17366,-8.6369705,-9.811005,-9.902051,-10.339773,-11.361978,-13.071967,-14.228474
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S3.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S3.mp3,44100,44100,3.4481632653061225,3.4481632653061225,0.005549526,0.06849701132550336,2438.5106607685702,3198.9325252207664,4319.719516830956,0.008446763,-655.7539,47.559177,34.397923,19.933943,7.0635157,-1.5601695,-7.4122505,-9.424066,-9.800906,-10.380467,-11.613398,-14.040646,-15.816128
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S4.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S4.mp3,44100,44100,3.213061224489796,3.213061224489796,0.006626774,0.043069226647111915,2059.906444374236,3104.732447381263,3525.381811259025,0.0058800066,-641.58673,51.190075,36.60965,20.694881,7.104568,-2.3085377,-8.425533,-10.348071,-10.301481,-10.53393,-11.458442,-13.502068,-14.895275
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S5.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S5.mp3,44100,44100,3.500408163265306,3.500408163265306,0.0072252867,0.047833777421357616,1904.9148961756848,2944.2704116148666,3378.645132709023,0.0061372006,-643.9033,50.82379,35.956852,19.14202,4.779669,-3.41443,-8.338301,-9.757297,-10.39909,-11.42557,-12.977613,-14.91892,-15.849226
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S6.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P1_S6.mp3,44100,44100,3.4481632653061225,3.4481632653061225,0.0080354,0.04638016463926174,1699.0401186843803,2691.835154011956,2503.70454724203,0.0069226883,-628.37,54.665165,36.873886,18.689041,3.7623181,-4.7362013,-9.848131,-10.83902,-11.536381,-13.330404,-15.44409,-17.732052,-18.17324
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S1.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S1.mp3,44100,44100,4.806530612244898,4.806530612244898,0.002627079,0.08152414344879517,3505.8416459183554,3821.79991213977,6350.167545180723,0.007499162,-683.14215,59.691227,35.2299,12.227772,-3.2691507,-11.320774,-14.65232,-15.858608,-16.58745,-16.918476,-15.778998,-13.022185,-9.261931
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S2.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S2.mp3,44100,44100,5.0416326530612245,5.0416326530612245,0.0023005484,0.05909662356321839,3150.737567511112,3906.565850767771,6239.332233297414,0.006290379,-688.25543,52.445457,35.241013,16.1572,0.66885805,-9.377726,-14.726279,-16.91486,-17.546915,-17.784422,-17.524145,-16.035534,-12.714515
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S3.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S3.mp3,44100,44100,5.355102040816327,5.355102040816327,0.0031053529,0.04927835836038961,2831.682716251454,3581.0088584421974,5625.153142755682,0.0056068758,-658.8758,62.638546,34.75007,7.86051,-8.441848,-14.506029,-15.65027,-16.02828,-16.795118,-17.53643,-17.04463,-14.13267,-9.03073
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S4.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S4.mp3,44100,44100,5.825306122448979,5.825306122448979,0.003474862,0.05584692480079681,3319.5464963457575,3775.58507022261,6515.080790120767,0.004573051,-655.54034,60.411694,31.210007,5.79605,-8.313154,-13.439068,-14.699613,-15.309961,-15.641978,-15.265481,-13.916126,-11.106888,-6.701081
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S5.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S5.mp3,44100,44100,5.825306122448979,5.825306122448979,0.0033142576,0.06804422933266932,3644.542749479723,3900.9904489042997,7053.796921688247,0.00504606,-654.97577,58.533566,31.04033,6.772562,-7.168504,-12.4916935,-14.134812,-14.905597,-15.01968,-14.821522,-13.626324,-10.636916,-6.525616
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S6.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P2_S6.mp3,44100,44100,5.98204081632653,5.98204081632653,0.002473299,0.12019383630087209,4736.310424222584,4035.318215028628,8126.655897983285,0.008190311,-690.00995,52.337734,29.654419,8.511407,-4.9586883,-11.475759,-13.7327585,-14.083534,-13.972687,-13.516957,-11.886469,-8.807133,-4.858163
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S1.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S1.mp3,44100,44100,1.6979591836734693,1.697959183673469,0.011455662,0.13289886267006804,3635.7785940806834,2848.9491668701735,5843.26171875,0.01863462,-651.08124,79.12171,50.189953,20.534403,0.15487432,-7.6870666,-8.323571,-5.320632,-2.900629,-3.9827456,-7.438582,-11.917346,-15.319145
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S2.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S2.mp3,44100,44100,1.6979591836734693,1.697959183673469,0.012111817,0.14705901892006804,3991.8380993726896,2972.3612720144865,6297.216796875,0.016747788,-646.6014,75.75877,48.703365,20.54915,0.613624,-6.201173,-6.7065725,-4.7528715,-4.090357,-5.4333673,-7.9271946,-11.95366,-14.83758
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S3.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S3.mp3,44100,44100,1.8024489795918368,1.8024489795918368,0.008750159,0.22496619591346154,5244.358196301652,3108.1744424471294,7622.75390625,0.019725287,-682.97284,71.40396,45.01486,17.948605,-0.82443744,-7.9264174,-8.328972,-5.142226,-2.5093644,-2.3918757,-4.2780995,-8.401181,-12.508602
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S4.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S4.mp3,44100,44100,1.619591836734694,1.619591836734694,0.013387675,0.15647670200892858,3922.9002630510486,2632.5519874760234,5881.48681640625,0.021961423,-642.0855,81.60873,51.577953,20.89645,0.6076247,-6.7582283,-6.229012,-3.1560962,-2.0061607,-4.0196238,-7.672503,-11.984767,-15.080175
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S5.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S5.mp3,44100,44100,1.6979591836734693,1.697959183673469,0.013004866,0.1680484693877551,4126.118354194582,2809.6635889409395,6299.560546875,0.019522198,-643.584,75.043205,48.549603,21.456234,3.3055797,-3.5937138,-4.4129663,-2.5505507,-2.9679148,-6.171786,-9.64295,-13.016359,-14.502946
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S6.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S6.mp3,44100,44100,1.750204081632653,1.750204081632653,0.012197881,0.1377567518625828,3968.344877955119,3039.7033945908506,6423.4543149834435,0.013538863,-651.93555,74.59728,49.153877,22.419954,4.0212674,-3.137244,-4.147458,-2.1156685,-2.6086016,-6.132217,-10.110152,-13.888261,-15.211927
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S7.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S7.mp3,44100,44100,1.933061224489796,1.933061224489796,0.013609799,0.15055728386976047,3968.168268426837,2862.1357548720357,6222.966761788922,0.014790615,-635.3292,77.8075,46.869,17.598818,0.120532095,-5.5417504,-6.172757,-3.6000605,-3.6479292,-6.5844383,-10.269694,-13.806336,-14.875452
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S8.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S8.mp3,44100,44100,1.7240816326530612,1.7240816326530612,0.014942883,0.12912908976510068,3248.2884694573395,2402.1748127312326,4827.484007969799,0.016352737,-631.7316,90.02945,54.673264,20.117071,-1.7302771,-8.300282,-7.776487,-4.5293484,-3.12184,-5.561502,-9.241668,-13.439853,-16.409842
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S9.mp3,Agung (Subanen),NEITHER,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_N0_P3_S9.mp3,44100,44100,1.933061224489796,1.933061224489796,0.010695741,0.05258525916916168,2361.835969374541,2861.8569904732008,4804.096299588324,0.0069852225,-658.67834,82.538574,56.389297,29.506111,8.944124,-1.3488348,-4.0787573,-2.6128101,-2.0522254,-5.130358,-8.990925,-11.967559,-13.386599
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE1_Shuten.mp3,Agung (Subanen),PIECE,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE1_Shuten.mp3,44100,44100,83.61795918367346,83.61795918367346,0.030666355,0.015725462697834237,580.19013469208,1059.7178944753339,870.963209502551,0.0002480301,-487.60623,160.9488,70.61384,9.952325,-10.341609,-7.195866,-3.4186854,-2.5355136,-2.7121189,-5.3364024,-8.985965,-11.854583,-12.272797
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE2_Dumending.mp3,Agung (Subanen),PIECE,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE2_Dumending.mp3,44100,44100,41.63918367346939,41.63918367346939,0.027049102,0.013562158053387232,496.7217544074991,1121.211352908926,537.3215534177237,0.00018662745,-533.85126,136.8251,76.64641,28.175255,4.843421,-1.2068853,-3.6006966,-5.0241747,-5.8489327,-7.6653214,-10.915598,-15.018341,-17.245186
input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE3_CourtshipDance.mp3,Agung (Subanen),PIECE,False,input\PAMANA_Dataset\Mindanao\Agung (Subanen)_audios\Agung (Subanen)_audios\ILGN_SBN_Agung_PIECE3_CourtshipDance.mp3,44100,44100,94.3804081632653,94.3804081632653,0.018296517,0.01833559155904059,634.3158956811164,1174.2516220028072,864.4826200703413,0.0004435718,-524.81775,140.9155,77.72598,25.145773,-1.145535,-7.2623405,-6.506137,-4.515116,-3.1919703,-3.9518995,-6.712588,-10.532357,-12.69113
